name	face	image	1	0
Joe_Pantoliano	actors/faces/Joe_Pantoliano/Joe_Pantoliano_59768_31988.jpeg	actors/images/Joe_Pantoliano/Joe_Pantoliano_59768.jpeg	data/training/1/Joe_Pantoliano_59768_31988.jpg	data/test/0/Joe_Pantoliano_59768.jpg
Cam_Gigandet	actors/faces/Cam_Gigandet/Cam_Gigandet_17779_9643.jpeg	actors/images/Cam_Gigandet/Cam_Gigandet_17779.jpeg	data/training/1/Cam_Gigandet_17779_9643.jpg	data/test/0/Cam_Gigandet_17779.jpg
Matt_Dillon	actors/faces/Matt_Dillon/Matt_Dillon_77638_41461.jpeg	actors/images/Matt_Dillon/Matt_Dillon_77638.jpeg	data/training/1/Matt_Dillon_77638_41461.jpg	data/test/0/Matt_Dillon_77638.jpg
Ioan_Gruffudd	actors/faces/Ioan_Gruffudd/Ioan_Gruffudd_46265_24567.jpeg	actors/images/Ioan_Gruffudd/Ioan_Gruffudd_46265.jpeg	data/training/1/Ioan_Gruffudd_46265_24567.jpg	data/test/0/Ioan_Gruffudd_46265.jpg
Peter_Sarsgaard	actors/faces/Peter_Sarsgaard/Peter_Sarsgaard_91460_47530.jpeg	actors/images/Peter_Sarsgaard/Peter_Sarsgaard_91460.jpeg	data/training/1/Peter_Sarsgaard_91460_47530.jpg	data/test/0/Peter_Sarsgaard_91460.jpg
Ben_McKenzie	actors/faces/Ben_McKenzie/Ben_McKenzie_9230_5205.jpeg	actors/images/Ben_McKenzie/Ben_McKenzie_9230.jpeg	data/training/1/Ben_McKenzie_9230_5205.jpg	data/test/0/Ben_McKenzie_9230.jpg
Bill_Cosby	actors/faces/Bill_Cosby/Bill_Cosby_11188_6290.jpeg	actors/images/Bill_Cosby/Bill_Cosby_11188.jpeg	data/training/1/Bill_Cosby_11188_6290.jpg	data/test/0/Bill_Cosby_11188.jpg
Misha_Collins	actors/faces/Misha_Collins/Misha_Collins_84493_44608.png	actors/images/Misha_Collins/Misha_Collins_84493.png	data/training/1/Misha_Collins_84493_44608.jpg	data/test/0/Misha_Collins_84493.jpg
Heath_Ledger	actors/faces/Heath_Ledger/Heath_Ledger_43467_23304.jpeg	actors/images/Heath_Ledger/Heath_Ledger_43467.jpeg	data/training/1/Heath_Ledger_43467_23304.jpg	data/test/0/Heath_Ledger_43467.jpg
Jon_Voight	actors/faces/Jon_Voight/Jon_Voight_63912_33869.jpeg	actors/images/Jon_Voight/Jon_Voight_63912.jpeg	data/training/1/Jon_Voight_63912_33869.jpg	data/test/0/Jon_Voight_63912.jpg
John_Noble	actors/faces/John_Noble/John_Noble_61794_32993.jpeg	actors/images/John_Noble/John_Noble_61794.jpeg	data/training/1/John_Noble_61794_32993.jpg	data/test/0/John_Noble_61794.jpg
Dustin_Hoffman	actors/faces/Dustin_Hoffman/Dustin_Hoffman_33691_17976.jpeg	actors/images/Dustin_Hoffman/Dustin_Hoffman_33691.jpeg	data/training/1/Dustin_Hoffman_33691_17976.jpg	data/test/0/Dustin_Hoffman_33691.jpg
Cam_Gigandet	actors/faces/Cam_Gigandet/Cam_Gigandet_17810_9658.jpeg	actors/images/Cam_Gigandet/Cam_Gigandet_17810.jpeg	data/training/1/Cam_Gigandet_17810_9658.jpg	data/test/0/Cam_Gigandet_17810.jpg
Diego_Luna	actors/faces/Diego_Luna/Diego_Luna_32597_17337.jpeg	actors/images/Diego_Luna/Diego_Luna_32597.jpeg	data/training/1/Diego_Luna_32597_17337.jpg	data/test/0/Diego_Luna_32597.jpg
John_Travolta	actors/faces/John_Travolta/John_Travolta_62381_33346.jpeg	actors/images/John_Travolta/John_Travolta_62381.jpeg	data/training/1/John_Travolta_62381_33346.jpg	data/test/0/John_Travolta_62381.jpg
Kerr_Smith	actors/faces/Kerr_Smith/Kerr_Smith_69549_37213.jpeg	actors/images/Kerr_Smith/Kerr_Smith_69549.jpeg	data/training/1/Kerr_Smith_69549_37213.jpg	data/test/0/Kerr_Smith_69549.jpg
Justin_Long	actors/faces/Justin_Long/Justin_Long_67210_35834.jpeg	actors/images/Justin_Long/Justin_Long_67210.jpeg	data/training/1/Justin_Long_67210_35834.jpg	data/test/0/Justin_Long_67210.jpg
Omid_Djalili	actors/faces/Omid_Djalili/Omid_Djalili_88373_45891.jpeg	actors/images/Omid_Djalili/Omid_Djalili_88373.jpeg	data/training/1/Omid_Djalili_88373_45891.jpg	data/test/0/Omid_Djalili_88373.jpg
John_Travolta	actors/faces/John_Travolta/John_Travolta_62369_33336.jpeg	actors/images/John_Travolta/John_Travolta_62369.jpeg	data/training/1/John_Travolta_62369_33336.jpg	data/test/0/John_Travolta_62369.jpg
Jimmy_Fallon	actors/faces/Jimmy_Fallon/Jimmy_Fallon_58666_31399.jpeg	actors/images/Jimmy_Fallon/Jimmy_Fallon_58666.jpeg	data/training/1/Jimmy_Fallon_58666_31399.jpg	data/test/0/Jimmy_Fallon_58666.jpg
Norman_Reedus	actors/faces/Norman_Reedus/Norman_Reedus_87450_45438.jpeg	actors/images/Norman_Reedus/Norman_Reedus_87450.jpeg	data/training/1/Norman_Reedus_87450_45438.jpg	data/test/0/Norman_Reedus_87450.jpg
Casey_Affleck	actors/faces/Casey_Affleck/Casey_Affleck_18233_9925.jpeg	actors/images/Casey_Affleck/Casey_Affleck_18233.jpeg	data/training/1/Casey_Affleck_18233_9925.jpg	data/test/0/Casey_Affleck_18233.jpg
Jonathan_Rhys_Meyers	actors/faces/Jonathan_Rhys_Meyers/Jonathan_Rhys_Meyers_64787_34508.jpeg	actors/images/Jonathan_Rhys_Meyers/Jonathan_Rhys_Meyers_64787.jpeg	data/training/1/Jonathan_Rhys_Meyers_64787_34508.jpg	data/test/0/Jonathan_Rhys_Meyers_64787.jpg
Anthony_Hopkins	actors/faces/Anthony_Hopkins/Anthony_Hopkins_6194_3613.png	actors/images/Anthony_Hopkins/Anthony_Hopkins_6194.png	data/training/1/Anthony_Hopkins_6194_3613.jpg	data/test/0/Anthony_Hopkins_6194.jpg
Jonathan_Rhys_Meyers	actors/faces/Jonathan_Rhys_Meyers/Jonathan_Rhys_Meyers_64863_34552.jpeg	actors/images/Jonathan_Rhys_Meyers/Jonathan_Rhys_Meyers_64863.jpeg	data/training/1/Jonathan_Rhys_Meyers_64863_34552.jpg	data/test/0/Jonathan_Rhys_Meyers_64863.jpg
Jon_Voight	actors/faces/Jon_Voight/Jon_Voight_64136_34033.jpeg	actors/images/Jon_Voight/Jon_Voight_64136.jpeg	data/training/1/Jon_Voight_64136_34033.jpg	data/test/0/Jon_Voight_64136.jpg
Jensen_Ackles	actors/faces/Jensen_Ackles/Jensen_Ackles_55617_29551.jpeg	actors/images/Jensen_Ackles/Jensen_Ackles_55617.jpeg	data/training/1/Jensen_Ackles_55617_29551.jpg	data/test/0/Jensen_Ackles_55617.jpg
Rupert_Grint	actors/faces/Rupert_Grint/Rupert_Grint_98919_51042.jpeg	actors/images/Rupert_Grint/Rupert_Grint_98919.jpeg	data/training/1/Rupert_Grint_98919_51042.jpg	data/test/0/Rupert_Grint_98919.jpg
Matthew_Perry	actors/faces/Matthew_Perry/Matthew_Perry_80334_43063.jpeg	actors/images/Matthew_Perry/Matthew_Perry_80334.jpeg	data/training/1/Matthew_Perry_80334_43063.jpg	data/test/0/Matthew_Perry_80334.jpg
John_Cusack	actors/faces/John_Cusack/John_Cusack_60617_32519.jpeg	actors/images/John_Cusack/John_Cusack_60617.jpeg	data/training/1/John_Cusack_60617_32519.jpg	data/test/0/John_Cusack_60617.jpg
Kal_Penn	actors/faces/Kal_Penn/Kal_Penn_68106_36387.jpeg	actors/images/Kal_Penn/Kal_Penn_68106.jpeg	data/training/1/Kal_Penn_68106_36387.jpg	data/test/0/Kal_Penn_68106.jpg
Bradley_Cooper	actors/faces/Bradley_Cooper/Bradley_Cooper_14392_8322.jpeg	actors/images/Bradley_Cooper/Bradley_Cooper_14392.jpeg	data/training/1/Bradley_Cooper_14392_8322.jpg	data/test/0/Bradley_Cooper_14392.jpg
Ben_McKenzie	actors/faces/Ben_McKenzie/Ben_McKenzie_9252_5220.jpeg	actors/images/Ben_McKenzie/Ben_McKenzie_9252.jpeg	data/training/1/Ben_McKenzie_9252_5220.jpg	data/test/0/Ben_McKenzie_9252.jpg
Bill_Nighy	actors/faces/Bill_Nighy/Bill_Nighy_12293_6976.jpeg	actors/images/Bill_Nighy/Bill_Nighy_12293.jpeg	data/training/1/Bill_Nighy_12293_6976.jpg	data/test/0/Bill_Nighy_12293.jpg
Desmond_Harrington	actors/faces/Desmond_Harrington/Desmond_Harrington_32270_17163.jpeg	actors/images/Desmond_Harrington/Desmond_Harrington_32270.jpeg	data/training/1/Desmond_Harrington_32270_17163.jpg	data/test/0/Desmond_Harrington_32270.jpg
John_Cusack	actors/faces/John_Cusack/John_Cusack_60626_32525.jpeg	actors/images/John_Cusack/John_Cusack_60626.jpeg	data/training/1/John_Cusack_60626_32525.jpg	data/test/0/John_Cusack_60626.jpg
Richard_Madden	actors/faces/Richard_Madden/Richard_Madden_94179_48777.jpeg	actors/images/Richard_Madden/Richard_Madden_94179.jpeg	data/training/1/Richard_Madden_94179_48777.jpg	data/test/0/Richard_Madden_94179.jpg
Edi_Gathegi	actors/faces/Edi_Gathegi/Edi_Gathegi_35075_18493.jpeg	actors/images/Edi_Gathegi/Edi_Gathegi_35075.jpeg	data/training/1/Edi_Gathegi_35075_18493.jpg	data/test/0/Edi_Gathegi_35075.jpg
Kerr_Smith	actors/faces/Kerr_Smith/Kerr_Smith_69630_37276.png	actors/images/Kerr_Smith/Kerr_Smith_69630.png	data/training/1/Kerr_Smith_69630_37276.jpg	data/test/0/Kerr_Smith_69630.jpg
Jet_Li	actors/faces/Jet_Li/Jet_Li_57292_30602.jpeg	actors/images/Jet_Li/Jet_Li_57292.jpeg	data/training/1/Jet_Li_57292_30602.jpg	data/test/0/Jet_Li_57292.jpg
Dwayne_Johnson	actors/faces/Dwayne_Johnson/Dwayne_Johnson_34110_18188.jpeg	actors/images/Dwayne_Johnson/Dwayne_Johnson_34110.jpeg	data/training/1/Dwayne_Johnson_34110_18188.jpg	data/test/0/Dwayne_Johnson_34110.jpg
Elijah_Wood	actors/faces/Elijah_Wood/Elijah_Wood_35894_18770.jpeg	actors/images/Elijah_Wood/Elijah_Wood_35894.jpeg	data/training/1/Elijah_Wood_35894_18770.jpg	data/test/0/Elijah_Wood_35894.jpg
Matthew_Broderick	actors/faces/Matthew_Broderick/Matthew_Broderick_78881_42167.jpeg	actors/images/Matthew_Broderick/Matthew_Broderick_78881.jpeg	data/training/1/Matthew_Broderick_78881_42167.jpg	data/test/0/Matthew_Broderick_78881.jpg
James_Marsden	actors/faces/James_Marsden/James_Marsden_50105_26735.jpeg	actors/images/James_Marsden/James_Marsden_50105.jpeg	data/training/1/James_Marsden_50105_26735.jpg	data/test/0/James_Marsden_50105.jpg
Ashton_Kutcher	actors/faces/Ashton_Kutcher/Ashton_Kutcher_7878_4528.jpeg	actors/images/Ashton_Kutcher/Ashton_Kutcher_7878.jpeg	data/training/1/Ashton_Kutcher_7878_4528.jpg	data/test/0/Ashton_Kutcher_7878.jpg
George_Clooney	actors/faces/George_Clooney/George_Clooney_40136_21542.jpeg	actors/images/George_Clooney/George_Clooney_40136.jpeg	data/training/1/George_Clooney_40136_21542.jpg	data/test/0/George_Clooney_40136.jpg
Danny_Glover	actors/faces/Danny_Glover/Danny_Glover_28121_14972.jpeg	actors/images/Danny_Glover/Danny_Glover_28121.jpeg	data/training/1/Danny_Glover_28121_14972.jpg	data/test/0/Danny_Glover_28121.jpg
Orlando_Bloom	actors/faces/Orlando_Bloom/Orlando_Bloom_88833_46164.jpeg	actors/images/Orlando_Bloom/Orlando_Bloom_88833.jpeg	data/training/1/Orlando_Bloom_88833_46164.jpg	data/test/0/Orlando_Bloom_88833.jpg
Jim_Beaver	actors/faces/Jim_Beaver/Jim_Beaver_57680_30827.jpeg	actors/images/Jim_Beaver/Jim_Beaver_57680.jpeg	data/training/1/Jim_Beaver_57680_30827.jpg	data/test/0/Jim_Beaver_57680.jpg
Owen_Wilson	actors/faces/Owen_Wilson/Owen_Wilson_89143_46364.jpeg	actors/images/Owen_Wilson/Owen_Wilson_89143.jpeg	data/training/1/Owen_Wilson_89143_46364.jpg	data/test/0/Owen_Wilson_89143.jpg
Ben_McKenzie	actors/faces/Ben_McKenzie/Ben_McKenzie_9189_5178.jpeg	actors/images/Ben_McKenzie/Ben_McKenzie_9189.jpeg	data/training/1/Ben_McKenzie_9189_5178.jpg	data/test/0/Ben_McKenzie_9189.jpg
Bill_Murray	actors/faces/Bill_Murray/Bill_Murray_11703_6675.jpeg	actors/images/Bill_Murray/Bill_Murray_11703.jpeg	data/training/1/Bill_Murray_11703_6675.jpg	data/test/0/Bill_Murray_11703.jpg
Samuel_L._Jackson	actors/faces/Samuel_L._Jackson/Samuel_L._Jackson_101421_52355.jpeg	actors/images/Samuel_L._Jackson/Samuel_L._Jackson_101421.jpeg	data/training/1/Samuel_L._Jackson_101421_52355.jpg	data/test/0/Samuel_L._Jackson_101421.jpg
James_Marsden	actors/faces/James_Marsden/James_Marsden_50145_26761.jpeg	actors/images/James_Marsden/James_Marsden_50145.jpeg	data/training/1/James_Marsden_50145_26761.jpg	data/test/0/James_Marsden_50145.jpg
Alexander_Skarsgård	actors/faces/Alexander_Skarsgård/Alexander_Skarsgård_3804_2281.png	actors/images/Alexander_Skarsgård/Alexander_Skarsgård_3804.png	data/training/1/Alexander_Skarsgård_3804_2281.jpg	data/test/0/Alexander_Skarsgård_3804.jpg
Scott_Patterson	actors/faces/Scott_Patterson/Scott_Patterson_101908_52625.jpeg	actors/images/Scott_Patterson/Scott_Patterson_101908.jpeg	data/training/1/Scott_Patterson_101908_52625.jpg	data/test/0/Scott_Patterson_101908.jpg
Jake_Weber	actors/faces/Jake_Weber/Jake_Weber_48848_25966.jpeg	actors/images/Jake_Weber/Jake_Weber_48848.jpeg	data/training/1/Jake_Weber_48848_25966.jpg	data/test/0/Jake_Weber_48848.jpg
Don_Cheadle	actors/faces/Don_Cheadle/Don_Cheadle_33335_17755.jpeg	actors/images/Don_Cheadle/Don_Cheadle_33335.jpeg	data/training/1/Don_Cheadle_33335_17755.jpg	data/test/0/Don_Cheadle_33335.jpg
Edi_Gathegi	actors/faces/Edi_Gathegi/Edi_Gathegi_35096_18506.jpeg	actors/images/Edi_Gathegi/Edi_Gathegi_35096.jpeg	data/training/1/Edi_Gathegi_35096_18506.jpg	data/test/0/Edi_Gathegi_35096.jpg
Kal_Penn	actors/faces/Kal_Penn/Kal_Penn_68064_36365.jpeg	actors/images/Kal_Penn/Kal_Penn_68064.jpeg	data/training/1/Kal_Penn_68064_36365.jpg	data/test/0/Kal_Penn_68064.jpg
Colin_Firth	actors/faces/Colin_Firth/Colin_Firth_25185_13526.jpeg	actors/images/Colin_Firth/Colin_Firth_25185.jpeg	data/training/1/Colin_Firth_25185_13526.jpg	data/test/0/Colin_Firth_25185.jpg
David_Wenham	actors/faces/David_Wenham/David_Wenham_30388_16174.jpeg	actors/images/David_Wenham/David_Wenham_30388.jpeg	data/training/1/David_Wenham_30388_16174.jpg	data/test/0/David_Wenham_30388.jpg
Edi_Gathegi	actors/faces/Edi_Gathegi/Edi_Gathegi_35263_18604.jpeg	actors/images/Edi_Gathegi/Edi_Gathegi_35263.jpeg	data/training/1/Edi_Gathegi_35263_18604.jpg	data/test/0/Edi_Gathegi_35263.jpg
Ken_Watanabe	actors/faces/Ken_Watanabe/Ken_Watanabe_69457_37161.jpeg	actors/images/Ken_Watanabe/Ken_Watanabe_69457.jpeg	data/training/1/Ken_Watanabe_69457_37161.jpg	data/test/0/Ken_Watanabe_69457.jpg
Hal_Holbrook	actors/faces/Hal_Holbrook/Hal_Holbrook_41926_22389.jpeg	actors/images/Hal_Holbrook/Hal_Holbrook_41926.jpeg	data/training/1/Hal_Holbrook_41926_22389.jpg	data/test/0/Hal_Holbrook_41926.jpg
Tobey_Maguire	actors/faces/Tobey_Maguire/Tobey_Maguire_108895_54393.jpeg	actors/images/Tobey_Maguire/Tobey_Maguire_108895.jpeg	data/training/1/Tobey_Maguire_108895_54393.jpg	data/test/0/Tobey_Maguire_108895.jpg
Cary_Elwes	actors/faces/Cary_Elwes/Cary_Elwes_17935_9732.jpeg	actors/images/Cary_Elwes/Cary_Elwes_17935.jpeg	data/training/1/Cary_Elwes_17935_9732.jpg	data/test/0/Cary_Elwes_17935.jpg
Jim_Carrey	actors/faces/Jim_Carrey/Jim_Carrey_57949_30951.jpeg	actors/images/Jim_Carrey/Jim_Carrey_57949.jpeg	data/training/1/Jim_Carrey_57949_30951.jpg	data/test/0/Jim_Carrey_57949.jpg
Ian_Holm	actors/faces/Ian_Holm/Ian_Holm_45359_24247.jpeg	actors/images/Ian_Holm/Ian_Holm_45359.jpeg	data/training/1/Ian_Holm_45359_24247.jpg	data/test/0/Ian_Holm_45359.jpg
Kellan_Lutz	actors/faces/Kellan_Lutz/Kellan_Lutz_68875_36867.jpeg	actors/images/Kellan_Lutz/Kellan_Lutz_68875.jpeg	data/training/1/Kellan_Lutz_68875_36867.jpg	data/test/0/Kellan_Lutz_68875.jpg
Justin_Timberlake	actors/faces/Justin_Timberlake/Justin_Timberlake_67725_36131.jpeg	actors/images/Justin_Timberlake/Justin_Timberlake_67725.jpeg	data/training/1/Justin_Timberlake_67725_36131.jpg	data/test/0/Justin_Timberlake_67725.jpg
George_Clooney	actors/faces/George_Clooney/George_Clooney_39909_21375.jpeg	actors/images/George_Clooney/George_Clooney_39909.jpeg	data/training/1/George_Clooney_39909_21375.jpg	data/test/0/George_Clooney_39909.jpg
Jason_Statham	actors/faces/Jason_Statham/Jason_Statham_53045_28493.jpeg	actors/images/Jason_Statham/Jason_Statham_53045.jpeg	data/training/1/Jason_Statham_53045_28493.jpg	data/test/0/Jason_Statham_53045.jpg
Geoffrey_Rush	actors/faces/Geoffrey_Rush/Geoffrey_Rush_39723_21272.jpeg	actors/images/Geoffrey_Rush/Geoffrey_Rush_39723.jpeg	data/training/1/Geoffrey_Rush_39723_21272.jpg	data/test/0/Geoffrey_Rush_39723.jpg
Hugh_Grant	actors/faces/Hugh_Grant/Hugh_Grant_43960_23612.jpeg	actors/images/Hugh_Grant/Hugh_Grant_43960.jpeg	data/training/1/Hugh_Grant_43960_23612.jpg	data/test/0/Hugh_Grant_43960.jpg
Michael_Douglas	actors/faces/Michael_Douglas/Michael_Douglas_81202_43401.jpeg	actors/images/Michael_Douglas/Michael_Douglas_81202.jpeg	data/training/1/Michael_Douglas_81202_43401.jpg	data/test/0/Michael_Douglas_81202.jpg
Liev_Schreiber	actors/faces/Liev_Schreiber/Liev_Schreiber_73790_39685.jpeg	actors/images/Liev_Schreiber/Liev_Schreiber_73790.jpeg	data/training/1/Liev_Schreiber_73790_39685.jpg	data/test/0/Liev_Schreiber_73790.jpg
Hugh_Grant	actors/faces/Hugh_Grant/Hugh_Grant_43966_23618.jpeg	actors/images/Hugh_Grant/Hugh_Grant_43966.jpeg	data/training/1/Hugh_Grant_43966_23618.jpg	data/test/0/Hugh_Grant_43966.jpg
Laurence_Fishburne	actors/faces/Laurence_Fishburne/Laurence_Fishburne_72925_39173.jpeg	actors/images/Laurence_Fishburne/Laurence_Fishburne_72925.jpeg	data/training/1/Laurence_Fishburne_72925_39173.jpg	data/test/0/Laurence_Fishburne_72925.jpg
Gary_Oldman	actors/faces/Gary_Oldman/Gary_Oldman_38999_20799.jpeg	actors/images/Gary_Oldman/Gary_Oldman_38999.jpeg	data/training/1/Gary_Oldman_38999_20799.jpg	data/test/0/Gary_Oldman_38999.jpg
Christian_Bale	actors/faces/Christian_Bale/Christian_Bale_22885_12118.jpeg	actors/images/Christian_Bale/Christian_Bale_22885.jpeg	data/training/1/Christian_Bale_22885_12118.jpg	data/test/0/Christian_Bale_22885.jpg
Christopher_Lloyd	actors/faces/Christopher_Lloyd/Christopher_Lloyd_23355_12447.jpeg	actors/images/Christopher_Lloyd/Christopher_Lloyd_23355.jpeg	data/training/1/Christopher_Lloyd_23355_12447.jpg	data/test/0/Christopher_Lloyd_23355.jpg
Cam_Gigandet	actors/faces/Cam_Gigandet/Cam_Gigandet_17673_9587.jpeg	actors/images/Cam_Gigandet/Cam_Gigandet_17673.jpeg	data/training/1/Cam_Gigandet_17673_9587.jpg	data/test/0/Cam_Gigandet_17673.jpg
Ioan_Gruffudd	actors/faces/Ioan_Gruffudd/Ioan_Gruffudd_46280_24576.jpeg	actors/images/Ioan_Gruffudd/Ioan_Gruffudd_46280.jpeg	data/training/1/Ioan_Gruffudd_46280_24576.jpg	data/test/0/Ioan_Gruffudd_46280.jpg
Ian_McKellen	actors/faces/Ian_McKellen/Ian_McKellen_45456_24306.jpeg	actors/images/Ian_McKellen/Ian_McKellen_45456.jpeg	data/training/1/Ian_McKellen_45456_24306.jpg	data/test/0/Ian_McKellen_45456.jpg
Jet_Li	actors/faces/Jet_Li/Jet_Li_57412_30674.jpeg	actors/images/Jet_Li/Jet_Li_57412.jpeg	data/training/1/Jet_Li_57412_30674.jpg	data/test/0/Jet_Li_57412.jpg
Gary_Oldman	actors/faces/Gary_Oldman/Gary_Oldman_39059_20838.jpeg	actors/images/Gary_Oldman/Gary_Oldman_39059.jpeg	data/training/1/Gary_Oldman_39059_20838.jpg	data/test/0/Gary_Oldman_39059.jpg
Gerard_Butler	actors/faces/Gerard_Butler/Gerard_Butler_40678_21919.jpeg	actors/images/Gerard_Butler/Gerard_Butler_40678.jpeg	data/training/1/Gerard_Butler_40678_21919.jpg	data/test/0/Gerard_Butler_40678.jpg
Jet_Li	actors/faces/Jet_Li/Jet_Li_57584_30764.jpeg	actors/images/Jet_Li/Jet_Li_57584.jpeg	data/training/1/Jet_Li_57584_30764.jpg	data/test/0/Jet_Li_57584.jpg
Charlie_Sheen	actors/faces/Charlie_Sheen/Charlie_Sheen_19897_10500.jpeg	actors/images/Charlie_Sheen/Charlie_Sheen_19897.jpeg	data/training/1/Charlie_Sheen_19897_10500.jpg	data/test/0/Charlie_Sheen_19897.jpg
Patrick_Warburton	actors/faces/Patrick_Warburton/Patrick_Warburton_90123_46981.jpeg	actors/images/Patrick_Warburton/Patrick_Warburton_90123.jpeg	data/training/1/Patrick_Warburton_90123_46981.jpg	data/test/0/Patrick_Warburton_90123.jpg
Bill_Hader	actors/faces/Bill_Hader/Bill_Hader_11546_6560.jpeg	actors/images/Bill_Hader/Bill_Hader_11546.jpeg	data/training/1/Bill_Hader_11546_6560.jpg	data/test/0/Bill_Hader_11546.jpg
Jaden_Smith	actors/faces/Jaden_Smith/Jaden_Smith_48172_25587.jpeg	actors/images/Jaden_Smith/Jaden_Smith_48172.jpeg	data/training/1/Jaden_Smith_48172_25587.jpg	data/test/0/Jaden_Smith_48172.jpg
Anthony_Hopkins	actors/faces/Anthony_Hopkins/Anthony_Hopkins_6038_3510.jpeg	actors/images/Anthony_Hopkins/Anthony_Hopkins_6038.jpeg	data/training/1/Anthony_Hopkins_6038_3510.jpg	data/test/0/Anthony_Hopkins_6038.jpg
Harry_Connick_Jr.	actors/faces/Harry_Connick_Jr./Harry_Connick_Jr._42842_22938.jpeg	actors/images/Harry_Connick_Jr./Harry_Connick_Jr._42842.jpeg	data/training/1/Harry_Connick_Jr._42842_22938.jpg	data/test/0/Harry_Connick_Jr._42842.jpg
Billy_Burke	actors/faces/Billy_Burke/Billy_Burke_13076_7454.jpeg	actors/images/Billy_Burke/Billy_Burke_13076.jpeg	data/training/1/Billy_Burke_13076_7454.jpg	data/test/0/Billy_Burke_13076.jpg
Jake_Gyllenhaal	actors/faces/Jake_Gyllenhaal/Jake_Gyllenhaal_48465_25757.jpeg	actors/images/Jake_Gyllenhaal/Jake_Gyllenhaal_48465.jpeg	data/training/1/Jake_Gyllenhaal_48465_25757.jpg	data/test/0/Jake_Gyllenhaal_48465.jpg
Jet_Li	actors/faces/Jet_Li/Jet_Li_57472_30707.jpeg	actors/images/Jet_Li/Jet_Li_57472.jpeg	data/training/1/Jet_Li_57472_30707.jpg	data/test/0/Jet_Li_57472.jpg
James_Marsden	actors/faces/James_Marsden/James_Marsden_50006_26665.jpeg	actors/images/James_Marsden/James_Marsden_50006.jpeg	data/training/1/James_Marsden_50006_26665.jpg	data/test/0/James_Marsden_50006.jpg
Robin_Williams	actors/faces/Robin_Williams/Robin_Williams_97441_50626.jpeg	actors/images/Robin_Williams/Robin_Williams_97441.jpeg	data/training/1/Robin_Williams_97441_50626.jpg	data/test/0/Robin_Williams_97441.jpg
Burt_Reynolds	actors/faces/Burt_Reynolds/Burt_Reynolds_16866_9318.jpeg	actors/images/Burt_Reynolds/Burt_Reynolds_16866.jpeg	data/training/1/Burt_Reynolds_16866_9318.jpg	data/test/0/Burt_Reynolds_16866.jpg
